Var1,main_folder1,main_folder2,sub_folder1,sub_folder2,permute_number,folder_pair_index,processing_time,feature_count,feature_types
0.816333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute319_WINS_BINS_match,permute319_FC_BOLD_match,319,1,1768528582.13715,364,BNC+WNC+FC+BOLD
0.779166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute31_WINS_BINS_match,permute31_FC_BOLD_match,31,1,1768528572.31259,364,BNC+WNC+FC+BOLD
0.791666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute320_WINS_BINS_match,permute320_FC_BOLD_match,320,1,1768528581.99114,364,BNC+WNC+FC+BOLD
0.745666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute321_WINS_BINS_match,permute321_FC_BOLD_match,321,1,1768528583.29591,364,BNC+WNC+FC+BOLD
0.8165,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute322_WINS_BINS_match,permute322_FC_BOLD_match,322,1,1768528582.96837,364,BNC+WNC+FC+BOLD
0.836833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute323_WINS_BINS_match,permute323_FC_BOLD_match,323,1,1768528583.12994,364,BNC+WNC+FC+BOLD
0.763666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute324_WINS_BINS_match,permute324_FC_BOLD_match,324,1,1768528582.92404,364,BNC+WNC+FC+BOLD
0.733666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute325_WINS_BINS_match,permute325_FC_BOLD_match,325,1,1768528582.29882,364,BNC+WNC+FC+BOLD
0.709333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute326_WINS_BINS_match,permute326_FC_BOLD_match,326,1,1768528582.67247,364,BNC+WNC+FC+BOLD
0.815833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute327_WINS_BINS_match,permute327_FC_BOLD_match,327,1,1768528582.40457,364,BNC+WNC+FC+BOLD
0.741666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute328_WINS_BINS_match,permute328_FC_BOLD_match,328,1,1768528582.74635,364,BNC+WNC+FC+BOLD
0.751666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute329_WINS_BINS_match,permute329_FC_BOLD_match,329,1,1768528582.79902,364,BNC+WNC+FC+BOLD
0.7275,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute32_WINS_BINS_match,permute32_FC_BOLD_match,32,1,1768528573.2214,364,BNC+WNC+FC+BOLD
0.750333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute330_WINS_BINS_match,permute330_FC_BOLD_match,330,1,1768528582.82283,364,BNC+WNC+FC+BOLD
0.716333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute331_WINS_BINS_match,permute331_FC_BOLD_match,331,1,1768528582.68908,364,BNC+WNC+FC+BOLD
0.738166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute332_WINS_BINS_match,permute332_FC_BOLD_match,332,1,1768528579.0955,364,BNC+WNC+FC+BOLD
0.7425,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute333_WINS_BINS_match,permute333_FC_BOLD_match,333,1,1768528583.05532,364,BNC+WNC+FC+BOLD
0.809166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute334_WINS_BINS_match,permute334_FC_BOLD_match,334,1,1768528583.39861,364,BNC+WNC+FC+BOLD
0.7705,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute335_WINS_BINS_match,permute335_FC_BOLD_match,335,1,1768528583.68025,364,BNC+WNC+FC+BOLD
0.7595,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute336_WINS_BINS_match,permute336_FC_BOLD_match,336,1,1768528582.80313,364,BNC+WNC+FC+BOLD
0.715333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute337_WINS_BINS_match,permute337_FC_BOLD_match,337,1,1768528582.73481,364,BNC+WNC+FC+BOLD
0.763666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute338_WINS_BINS_match,permute338_FC_BOLD_match,338,1,1768528582.86772,364,BNC+WNC+FC+BOLD
0.743666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute339_WINS_BINS_match,permute339_FC_BOLD_match,339,1,1768528582.58807,364,BNC+WNC+FC+BOLD
0.775,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute33_WINS_BINS_match,permute33_FC_BOLD_match,33,1,1768528572.75446,364,BNC+WNC+FC+BOLD
0.880333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute340_WINS_BINS_match,permute340_FC_BOLD_match,340,1,1768528583.40035,364,BNC+WNC+FC+BOLD
0.7985,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute341_WINS_BINS_match,permute341_FC_BOLD_match,341,1,1768528583.07648,364,BNC+WNC+FC+BOLD
0.901166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute342_WINS_BINS_match,permute342_FC_BOLD_match,342,1,1768528583.02023,364,BNC+WNC+FC+BOLD
0.777666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute343_WINS_BINS_match,permute343_FC_BOLD_match,343,1,1768528583.36812,364,BNC+WNC+FC+BOLD
0.858333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute344_WINS_BINS_match,permute344_FC_BOLD_match,344,1,1768528583.5719,364,BNC+WNC+FC+BOLD
0.841166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute345_WINS_BINS_match,permute345_FC_BOLD_match,345,1,1768528583.59929,364,BNC+WNC+FC+BOLD
0.781666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute346_WINS_BINS_match,permute346_FC_BOLD_match,346,1,1768528583.25555,364,BNC+WNC+FC+BOLD
0.779,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute347_WINS_BINS_match,permute347_FC_BOLD_match,347,1,1768528583.63852,364,BNC+WNC+FC+BOLD
0.864333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute348_WINS_BINS_match,permute348_FC_BOLD_match,348,1,1768528584.06853,364,BNC+WNC+FC+BOLD
0.781666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute349_WINS_BINS_match,permute349_FC_BOLD_match,349,1,1768528583.74812,364,BNC+WNC+FC+BOLD
0.7285,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute34_WINS_BINS_match,permute34_FC_BOLD_match,34,1,1768528565.15578,364,BNC+WNC+FC+BOLD
0.6765,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute350_WINS_BINS_match,permute350_FC_BOLD_match,350,1,1768528583.68332,364,BNC+WNC+FC+BOLD
0.710666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute351_WINS_BINS_match,permute351_FC_BOLD_match,351,1,1768528583.71981,364,BNC+WNC+FC+BOLD
0.710833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute352_WINS_BINS_match,permute352_FC_BOLD_match,352,1,1768528583.87424,364,BNC+WNC+FC+BOLD
0.762666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute353_WINS_BINS_match,permute353_FC_BOLD_match,353,1,1768528583.90069,364,BNC+WNC+FC+BOLD
0.729333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute354_WINS_BINS_match,permute354_FC_BOLD_match,354,1,1768528583.78144,364,BNC+WNC+FC+BOLD
0.791333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute355_WINS_BINS_match,permute355_FC_BOLD_match,355,1,1768528583.83604,364,BNC+WNC+FC+BOLD
0.8065,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute356_WINS_BINS_match,permute356_FC_BOLD_match,356,1,1768528583.66374,364,BNC+WNC+FC+BOLD
0.792,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute357_WINS_BINS_match,permute357_FC_BOLD_match,357,1,1768528608.25553,364,BNC+WNC+FC+BOLD
0.786333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute358_WINS_BINS_match,permute358_FC_BOLD_match,358,1,1768528607.87211,364,BNC+WNC+FC+BOLD
0.774166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute359_WINS_BINS_match,permute359_FC_BOLD_match,359,1,1768528609.80866,364,BNC+WNC+FC+BOLD
0.767,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute35_WINS_BINS_match,permute35_FC_BOLD_match,35,1,1768528565.33646,364,BNC+WNC+FC+BOLD
0.784666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute360_WINS_BINS_match,permute360_FC_BOLD_match,360,1,1768528608.05655,364,BNC+WNC+FC+BOLD
0.793,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute361_WINS_BINS_match,permute361_FC_BOLD_match,361,1,1768528608.54631,364,BNC+WNC+FC+BOLD
0.792166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute362_WINS_BINS_match,permute362_FC_BOLD_match,362,1,1768528608.79067,364,BNC+WNC+FC+BOLD
0.675833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute363_WINS_BINS_match,permute363_FC_BOLD_match,363,1,1768528608.86174,364,BNC+WNC+FC+BOLD
0.779333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute364_WINS_BINS_match,permute364_FC_BOLD_match,364,1,1768528608.67495,364,BNC+WNC+FC+BOLD
0.769666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute365_WINS_BINS_match,permute365_FC_BOLD_match,365,1,1768528608.94411,364,BNC+WNC+FC+BOLD
0.791166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute366_WINS_BINS_match,permute366_FC_BOLD_match,366,1,1768528609.0857,364,BNC+WNC+FC+BOLD
0.751166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute367_WINS_BINS_match,permute367_FC_BOLD_match,367,1,1768528609.28898,364,BNC+WNC+FC+BOLD
0.7965,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute368_WINS_BINS_match,permute368_FC_BOLD_match,368,1,1768528609.49048,364,BNC+WNC+FC+BOLD
0.765333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute369_WINS_BINS_match,permute369_FC_BOLD_match,369,1,1768528609.18667,364,BNC+WNC+FC+BOLD
0.734,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute36_WINS_BINS_match,permute36_FC_BOLD_match,36,1,1768528565.26948,364,BNC+WNC+FC+BOLD
0.7985,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute370_WINS_BINS_match,permute370_FC_BOLD_match,370,1,1768528609.7136,364,BNC+WNC+FC+BOLD
0.744,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute371_WINS_BINS_match,permute371_FC_BOLD_match,371,1,1768528609.84795,364,BNC+WNC+FC+BOLD
0.856166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute372_WINS_BINS_match,permute372_FC_BOLD_match,372,1,1768528609.8041,364,BNC+WNC+FC+BOLD
0.7555,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute373_WINS_BINS_match,permute373_FC_BOLD_match,373,1,1768528610.20693,364,BNC+WNC+FC+BOLD
0.826833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute374_WINS_BINS_match,permute374_FC_BOLD_match,374,1,1768528609.783,364,BNC+WNC+FC+BOLD
0.797166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute375_WINS_BINS_match,permute375_FC_BOLD_match,375,1,1768528611.19694,364,BNC+WNC+FC+BOLD
0.642666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute376_WINS_BINS_match,permute376_FC_BOLD_match,376,1,1768528609.92365,364,BNC+WNC+FC+BOLD
0.8335,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute377_WINS_BINS_match,permute377_FC_BOLD_match,377,1,1768528611.17064,364,BNC+WNC+FC+BOLD
0.676666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute378_WINS_BINS_match,permute378_FC_BOLD_match,378,1,1768528611.28963,364,BNC+WNC+FC+BOLD
0.780166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute379_WINS_BINS_match,permute379_FC_BOLD_match,379,1,1768528611.53988,364,BNC+WNC+FC+BOLD
0.794166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute37_WINS_BINS_match,permute37_FC_BOLD_match,37,1,1768528565.41198,364,BNC+WNC+FC+BOLD
0.757333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute380_WINS_BINS_match,permute380_FC_BOLD_match,380,1,1768528612.46871,364,BNC+WNC+FC+BOLD
0.727,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute381_WINS_BINS_match,permute381_FC_BOLD_match,381,1,1768528614.31744,364,BNC+WNC+FC+BOLD
0.829,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute382_WINS_BINS_match,permute382_FC_BOLD_match,382,1,1768528614.37543,364,BNC+WNC+FC+BOLD
0.781333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute383_WINS_BINS_match,permute383_FC_BOLD_match,383,1,1768528613.42822,364,BNC+WNC+FC+BOLD
0.765833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute384_WINS_BINS_match,permute384_FC_BOLD_match,384,1,1768528613.66487,364,BNC+WNC+FC+BOLD
0.705666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute385_WINS_BINS_match,permute385_FC_BOLD_match,385,1,1768528613.98164,364,BNC+WNC+FC+BOLD
0.742333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute386_WINS_BINS_match,permute386_FC_BOLD_match,386,1,1768528614.26008,364,BNC+WNC+FC+BOLD
0.789166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute387_WINS_BINS_match,permute387_FC_BOLD_match,387,1,1768528614.32714,364,BNC+WNC+FC+BOLD
0.7385,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute388_WINS_BINS_match,permute388_FC_BOLD_match,388,1,1768528613.14018,364,BNC+WNC+FC+BOLD
0.779666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute389_WINS_BINS_match,permute389_FC_BOLD_match,389,1,1768528614.26338,364,BNC+WNC+FC+BOLD
0.8005,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute38_WINS_BINS_match,permute38_FC_BOLD_match,38,1,1768528564.28809,364,BNC+WNC+FC+BOLD
0.731833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute390_WINS_BINS_match,permute390_FC_BOLD_match,390,1,1768528615.12106,364,BNC+WNC+FC+BOLD
0.749833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute391_WINS_BINS_match,permute391_FC_BOLD_match,391,1,1768528614.25142,364,BNC+WNC+FC+BOLD
0.734166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute392_WINS_BINS_match,permute392_FC_BOLD_match,392,1,1768528614.07283,364,BNC+WNC+FC+BOLD
0.742,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute393_WINS_BINS_match,permute393_FC_BOLD_match,393,1,1768528620.24994,364,BNC+WNC+FC+BOLD
0.789833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute394_WINS_BINS_match,permute394_FC_BOLD_match,394,1,1768528614.11206,364,BNC+WNC+FC+BOLD
0.763333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute395_WINS_BINS_match,permute395_FC_BOLD_match,395,1,1768528614.06594,364,BNC+WNC+FC+BOLD
0.751166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute396_WINS_BINS_match,permute396_FC_BOLD_match,396,1,1768528619.31473,364,BNC+WNC+FC+BOLD
0.6935,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute397_WINS_BINS_match,permute397_FC_BOLD_match,397,1,1768528614.5658,364,BNC+WNC+FC+BOLD
0.8885,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute398_WINS_BINS_match,permute398_FC_BOLD_match,398,1,1768528614.72058,364,BNC+WNC+FC+BOLD
0.709666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute399_WINS_BINS_match,permute399_FC_BOLD_match,399,1,1768528614.81339,364,BNC+WNC+FC+BOLD
0.7485,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute39_WINS_BINS_match,permute39_FC_BOLD_match,39,1,1768528565.20982,364,BNC+WNC+FC+BOLD
0.736666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute3_WINS_BINS_match,permute3_FC_BOLD_match,3,1,1768528344.61393,364,BNC+WNC+FC+BOLD
0.799666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute400_WINS_BINS_match,permute400_FC_BOLD_match,400,1,1768528614.87521,364,BNC+WNC+FC+BOLD
0.703166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute401_WINS_BINS_match,permute401_FC_BOLD_match,401,1,1768528614.72579,364,BNC+WNC+FC+BOLD
0.775166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute402_WINS_BINS_match,permute402_FC_BOLD_match,402,1,1768528614.96957,364,BNC+WNC+FC+BOLD
0.712166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute403_WINS_BINS_match,permute403_FC_BOLD_match,403,1,1768528614.78436,364,BNC+WNC+FC+BOLD
0.763333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute404_WINS_BINS_match,permute404_FC_BOLD_match,404,1,1768528614.56837,364,BNC+WNC+FC+BOLD
0.802333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute405_WINS_BINS_match,permute405_FC_BOLD_match,405,1,1768528614.97761,364,BNC+WNC+FC+BOLD
0.7675,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute406_WINS_BINS_match,permute406_FC_BOLD_match,406,1,1768528614.73927,364,BNC+WNC+FC+BOLD
0.725,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute407_WINS_BINS_match,permute407_FC_BOLD_match,407,1,1768528615.14311,364,BNC+WNC+FC+BOLD
0.7495,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute408_WINS_BINS_match,permute408_FC_BOLD_match,408,1,1768528615.10241,364,BNC+WNC+FC+BOLD
0.794166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute409_WINS_BINS_match,permute409_FC_BOLD_match,409,1,1768528615.19003,364,BNC+WNC+FC+BOLD
0.8375,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute40_WINS_BINS_match,permute40_FC_BOLD_match,40,1,1768528565.30867,364,BNC+WNC+FC+BOLD
0.756166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute410_WINS_BINS_match,permute410_FC_BOLD_match,410,1,1768528614.90256,364,BNC+WNC+FC+BOLD
0.717333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute411_WINS_BINS_match,permute411_FC_BOLD_match,411,1,1768528614.92442,364,BNC+WNC+FC+BOLD
0.759166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute412_WINS_BINS_match,permute412_FC_BOLD_match,412,1,1768528615.49054,364,BNC+WNC+FC+BOLD
0.751666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute413_WINS_BINS_match,permute413_FC_BOLD_match,413,1,1768528621.55302,364,BNC+WNC+FC+BOLD
0.759166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute414_WINS_BINS_match,permute414_FC_BOLD_match,414,1,1768528615.14052,364,BNC+WNC+FC+BOLD
0.852833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute415_WINS_BINS_match,permute415_FC_BOLD_match,415,1,1768528615.30891,364,BNC+WNC+FC+BOLD
0.741,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute416_WINS_BINS_match,permute416_FC_BOLD_match,416,1,1768528615.47735,364,BNC+WNC+FC+BOLD
0.737666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute417_WINS_BINS_match,permute417_FC_BOLD_match,417,1,1768528615.68535,364,BNC+WNC+FC+BOLD
0.7725,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute418_WINS_BINS_match,permute418_FC_BOLD_match,418,1,1768528615.76761,364,BNC+WNC+FC+BOLD
0.669833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute419_WINS_BINS_match,permute419_FC_BOLD_match,419,1,1768528615.48762,364,BNC+WNC+FC+BOLD
0.781,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute41_WINS_BINS_match,permute41_FC_BOLD_match,41,1,1768528565.18982,364,BNC+WNC+FC+BOLD
0.764666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute420_WINS_BINS_match,permute420_FC_BOLD_match,420,1,1768528615.44892,364,BNC+WNC+FC+BOLD
0.766333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute421_WINS_BINS_match,permute421_FC_BOLD_match,421,1,1768528615.56829,364,BNC+WNC+FC+BOLD
0.779,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute422_WINS_BINS_match,permute422_FC_BOLD_match,422,1,1768528615.86855,364,BNC+WNC+FC+BOLD
0.765833333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute423_WINS_BINS_match,permute423_FC_BOLD_match,423,1,1768528615.53176,364,BNC+WNC+FC+BOLD
0.8045,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute424_WINS_BINS_match,permute424_FC_BOLD_match,424,1,1768528616.25218,364,BNC+WNC+FC+BOLD
0.765333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute425_WINS_BINS_match,permute425_FC_BOLD_match,425,1,1768528615.86295,364,BNC+WNC+FC+BOLD
0.659,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute426_WINS_BINS_match,permute426_FC_BOLD_match,426,1,1768528616.27996,364,BNC+WNC+FC+BOLD
0.7465,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute427_WINS_BINS_match,permute427_FC_BOLD_match,427,1,1768528616.30064,364,BNC+WNC+FC+BOLD
0.836166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute428_WINS_BINS_match,permute428_FC_BOLD_match,428,1,1768528617.1956,364,BNC+WNC+FC+BOLD
0.735333333333333,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute429_WINS_BINS_match,permute429_FC_BOLD_match,429,1,1768528616.6818,364,BNC+WNC+FC+BOLD
0.731166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute42_WINS_BINS_match,permute42_FC_BOLD_match,42,1,1768528571.0031,364,BNC+WNC+FC+BOLD
0.8005,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute430_WINS_BINS_match,permute430_FC_BOLD_match,430,1,1768528616.8895,364,BNC+WNC+FC+BOLD
0.764666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute431_WINS_BINS_match,permute431_FC_BOLD_match,431,1,1768528616.44261,364,BNC+WNC+FC+BOLD
0.779666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute432_WINS_BINS_match,permute432_FC_BOLD_match,432,1,1768528635.84965,364,BNC+WNC+FC+BOLD
0.700166666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute433_WINS_BINS_match,permute433_FC_BOLD_match,433,1,1768528616.24404,364,BNC+WNC+FC+BOLD
0.739666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute434_WINS_BINS_match,permute434_FC_BOLD_match,434,1,1768528617.21306,364,BNC+WNC+FC+BOLD
0.719,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute435_WINS_BINS_match,permute435_FC_BOLD_match,435,1,1768528617.28582,364,BNC+WNC+FC+BOLD
0.792666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute436_WINS_BINS_match,permute436_FC_BOLD_match,436,1,1768528616.97442,364,BNC+WNC+FC+BOLD
0.823666666666667,permute_WINS_BINS_match_sample_replacement,permute_FC_BOLD_match_sample_replacement,permute437_WINS_BINS_match,permute437_FC_BOLD_match,437,1,1768528617.24805,364,BNC+WNC+FC+BOLD
